"dir","folder","X","frame_number","sequence_id","sequence_id_original","type","distance","number_of_points","image_name","file_last_mod_date","DateTimeOriginal","ImageWidth","ImageHeight","pair_id","hb","ht","length","xb","yb","xt","yt","xg","yg","pixlen","pdl","mpdl","err"
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/OB_H5_05","OB_H5_05",35,17,846,34,"cal",14,1,"IMG_0189.JPG",NA,"2019:12:30 15:01:46",1000,750,"OB_H5_05/IMG_0189.JPG",0.3,0.9,0.6,444.872624,341.9065015,442.4784385,285.2389296,446.06971675,370.24028745,56.7181261084151,1417.95315271038,1333.3333332,0.0615323176315678
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/V08","V08",1,0,864,0,"cal",1.5,1,"IMG_0001.JPG",NA,"2019:12:17 13:43:48",1000,750,"V08/IMG_0001.JPG",0.4,0.9,0.5,145.8333333,688.8888889,144.4444444,262.5,146.94444442,1030.00000002,426.391150928057,1279.17345278417,1333.3333332,-0.0414679430125005
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/V08","V08",3,1,866,2,"cal",1.5,1,"IMG_0002.JPG",NA,"2019:12:17 13:43:56",1000,750,"V08/IMG_0002.JPG",0.3,0.9,0.6,512.5,719.4444444,504.7222137,216.6666667,516.38889315,970.83333325,502.837933840198,1257.09483460049,1333.3333332,-0.0588787004021696
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/V08","V08",5,2,868,4,"cal",1.5,1,"IMG_0015.JPG",NA,"2019:12:17 13:44:04",1000,750,"V08/IMG_0015.JPG",0.4,0.9,0.5,970.0000339,659.7222222,985.2778117,193.0555556,957.77781166,1033.05555548,466.916682300024,1400.75004690007,1333.3333332,0.0493257685935903
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/V08","V08",7,3,870,6,"cal",3,1,"IMG_0023.JPG",NA,"2019:12:17 13:44:12",1000,750,"V08/IMG_0023.JPG",0.3,0.9,0.6,959.4381129,551.4973218,960.2425347,275.0647754,959.035902,689.713595,276.433716835737,1382.16858417869,1333.3333332,0.0359716312115664
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/V08","V08",9,4,872,8,"cal",3,1,"IMG_0029.JPG",NA,"2019:12:17 13:44:20",1000,750,"V08/IMG_0029.JPG",0.3,0.9,0.6,480.0813181,546.3120263,484.4346499,288.9888852,477.9046522,674.97359685,257.359962782348,1286.79981391174,1333.3333332,-0.0355237005822543
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/V08","V08",11,5,874,10,"cal",3,1,"IMG_0034.JPG",NA,"2019:12:17 13:44:26",1000,750,"V08/IMG_0034.JPG",0.2,0.9,0.7,118.374109,562.768642,101.9708317,256.1970454,123.060759657143,650.360526742857,307.010116035374,1315.7576401516,1333.3333332,-0.0132694204274696
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/V08","V08",13,6,876,12,"cal",4.5,1,"IMG_0045.JPG",NA,"2019:12:17 13:44:55",1000,750,"V08/IMG_0045.JPG",0.3,0.9,0.6,470.136072,418.7818279,468.3312466,245.1576237,471.0384847,505.59393,173.633584535964,1302.25188401973,1333.3333332,-0.0235870879676938
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/V08","V08",15,7,878,14,"cal",4.5,1,"IMG_0058.JPG",NA,"2019:12:17 13:45:12",1000,750,"V08/IMG_0058.JPG",0.2,0.9,0.7,918.085293,493.4289987,911.8633602,279.0551331,919.862988085714,554.678674585714,214.464138494189,1378.69803317693,1333.3333332,0.0334575272646598
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/V08","V08",17,8,880,16,"cal",6,1,"IMG_0064.JPG",NA,"2019:12:17 13:45:46",1000,750,"V08/IMG_0064.JPG",0.4,0.9,0.5,466.1004937,396.2319063,465.6702943,287.3998611,466.44465322,483.29754246,108.832895458766,1305.99474550519,1333.3333332,-0.0207170648554157
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/V08","V08",19,9,882,18,"cal",7.5,1,"IMG_0077.JPG",NA,"2019:12:17 13:46:42",1000,750,"V08/IMG_0077.JPG",0.2,0.9,0.7,930.2010425,411.0069982,931.0037207,282.3109207,929.971705871429,447.777306057143,128.698580630008,1378.91336389295,1333.3333332,0.0336136991724819
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/V08","V08",21,10,884,20,"cal",9,1,"IMG_0083.JPG",NA,"2019:12:17 13:46:57",1000,750,"V08/IMG_0083.JPG",0.3,0.9,0.6,913.5124449,374.8605059,911.9757229,284.0231616,914.2808059,420.27917805,90.8503419585311,1362.75512937797,1333.3333332,0.0218264085938239
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/V08","V08",23,11,886,22,"cal",9,1,"IMG_0096.JPG",NA,"2019:12:17 13:47:10",1000,750,"V08/IMG_0096.JPG",0.4,0.9,0.5,470.4077101,368.2902473,475.3254401,293.9879684,466.4735261,427.73207042,74.4648421611587,1340.36715890086,1333.3333332,0.00526150325986327
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/V08","V08",25,12,888,24,"cal",9,1,"IMG_0104.JPG",NA,"2019:12:17 13:47:24",1000,750,"V08/IMG_0104.JPG",0.1,0.9,0.8,92.13515313,419.9220924,91.19573598,301.8437132,92.25258027375,434.6818898,118.08211608487,1328.42380595479,1333.3333332,-0.00368894121895173
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/V08","V08",27,13,890,26,"cal",10,1,"IMG_0122.JPG",NA,"2019:12:17 13:48:02",1000,750,"V08/IMG_0122.JPG",0.2,0.9,0.7,84.92072434,392.1219641,82.42081466,301.2800443,85.6349842485714,418.076798328571,90.87631122222,1168.40971571426,1333.3333332,-0.132038465454137
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/V08","V08",44,23,907,43,"cal",10.5,1,"IMG_0140.JPG",NA,"2019:12:17 13:48:55",1000,750,"V08/IMG_0140.JPG",0.5,0.9,0.4,462.7040111,353.9180564,459.9418413,305.0184508,466.15672335,415.0425634,48.9775561848444,1285.66084985216,1333.3333332,-0.0364092061606611
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/V08","V08",29,14,892,28,"cal",10.5,1,"IMG_0145.JPG",NA,"2019:12:17 13:49:08",1000,750,"V08/IMG_0145.JPG",0.3,0.9,0.6,915.2743302,361.1098653,915.0417039,282.9686607,915.39064335,400.1804676,78.141550863382,1367.47714010919,1333.3333332,0.0252854662661403
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/V08","V08",31,15,894,30,"cal",12,1,"IMG_0154.JPG",NA,"2019:12:17 13:49:41",1000,750,"V08/IMG_0154.JPG",0.3,0.9,0.6,468.1800177,362.063726,467.5408535,296.8229412,468.4995998,394.6841184,65.2439156718423,1304.87831343685,1333.3333332,-0.0215722823333882
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/V08","V08",33,16,896,32,"cal",12,1,"IMG_0164.JPG",NA,"2019:12:17 13:49:52",1000,750,"V08/IMG_0164.JPG",0.3,0.9,0.6,84.46471187,363.957338,83.04219535,297.0373988,85.17597013,397.4173076,66.9350567026082,1338.70113405216,1333.3333332,0.00401776858700104
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/V08","V08",35,17,898,34,"cal",13.5,1,"IMG_0175.JPG",NA,"2019:12:17 13:50:04",1000,750,"V08/IMG_0175.JPG",0.4,0.9,0.5,78.21894884,350.9511597,78.31139299,299.9086043,78.14499352,391.78520402,51.042639113617,1378.15125606766,1333.3333332,0.0330608591416889
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/V08","V08",37,18,900,36,"cal",13.5,1,"IMG_0184.JPG",NA,"2019:12:17 13:50:21",1000,750,"V08/IMG_0184.JPG",0.4,0.9,0.5,468.4124338,349.2943667,467.9357743,299.987719,468.7937614,388.73968486,49.3089516385296,1331.3416942403,1333.3333332,-0.00149484594561148
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/V08","V08",39,19,902,38,"cal",13.5,1,"IMG_0190.JPG",NA,"2019:12:17 13:50:26",1000,750,"V08/IMG_0190.JPG",0.2,0.9,0.7,912.6636993,361.0791043,908.9780183,289.899391,913.716751014286,381.416165242857,71.2750715882065,1374.59066634398,1333.3333332,0.0304739172417677
"C:/Users/rowcliffe.m/OneDrive - Zoological Society of London/CameraTrapping/REM/Calibration/Mytool2018/Hoge Veluwe test/Images/V08","V08",41,20,904,40,"cal",15,1,"IMG_0191.JPG",NA,"2019:12:17 13:50:47",1000,750,"V08/IMG_0191.JPG",0.4,0.9,0.5,462.7297431,340.3604924,462.0941585,294.9986382,463.23821078,376.64997576,45.3663067071347,1360.98920121404,1333.3333332,0.0205297168364304
